view,LA,LV,RA,file_name
AP2,False,True,False,patient0330_2CH_ES_LV.png
AP4,False,True,False,patient0136_4CH_ED_LV.png
AP2,True,False,False,patient0069_2CH_ES_LA.png
AP2,True,False,False,patient0097_2CH_ES_LA.png
AP4,True,False,False,patient0038_4CH_ED_LA.png
AP2,True,False,False,patient0091_2CH_ES_LA.png
AP4,False,True,False,patient0367_4CH_ED_LV.png
AP2,False,True,False,patient0395_2CH_ED_LV.png
AP2,False,True,False,patient0373_2CH_ED_LV.png
AP4,False,True,False,patient0036_4CH_ED_LV.png
AP4,False,True,False,patient0001_4CH_ES_LV.png
AP2,False,True,False,patient0183_2CH_ES_LV.png
AP2,True,False,False,patient0210_2CH_ES_LA.png
AP2,False,True,False,patient0440_2CH_ES_LV.png
AP2,True,False,False,patient0079_2CH_ED_LA.png
AP2,False,True,False,patient0310_2CH_ED_LV.png
AP2,False,True,False,patient0105_2CH_ED_LV.png
AP4,True,False,False,patient0195_4CH_ED_LA.png
AP4,False,True,False,patient0007_4CH_ES_LV.png
AP2,False,True,False,patient0321_2CH_ES_LV.png
AP4,False,True,False,patient0390_4CH_ES_LV.png
AP4,True,False,False,patient0281_4CH_ED_LA.png
AP4,False,True,False,patient0019_4CH_ES_LV.png
AP2,True,False,False,patient0132_2CH_ED_LA.png
AP2,True,False,False,patient0274_2CH_ED_LA.png
AP2,False,True,False,patient0229_2CH_ED_LV.png
AP4,False,True,False,patient0177_4CH_ES_LV.png
AP4,True,False,False,patient0089_4CH_ES_LA.png
AP4,False,True,False,patient0033_4CH_ES_LV.png
AP2,False,True,False,patient0402_2CH_ES_LV.png
AP4,True,False,False,patient0442_4CH_ED_LA.png
AP4,True,False,False,patient0155_4CH_ES_LA.png
AP4,True,False,False,patient0121_4CH_ED_LA.png
AP2,False,True,False,patient0006_2CH_ED_LV.png
AP2,True,False,False,patient0154_2CH_ED_LA.png
AP4,False,True,False,patient0346_4CH_ES_LV.png
AP2,True,False,False,patient0325_2CH_ED_LA.png
AP2,False,True,False,patient0322_2CH_ES_LV.png
AP4,True,False,False,patient0034_4CH_ES_LA.png
AP2,True,False,False,patient0389_2CH_ES_LA.png
AP2,True,False,False,patient0151_2CH_ED_LA.png
AP2,True,False,False,patient0356_2CH_ES_LA.png
AP4,True,False,False,patient0467_4CH_ED_LA.png
AP4,True,False,False,patient0383_4CH_ED_LA.png
AP2,False,True,False,patient0374_2CH_ES_LV.png
AP4,True,False,False,patient0356_4CH_ES_LA.png
AP2,False,True,False,patient0463_2CH_ED_LV.png
AP2,False,True,False,patient0175_2CH_ES_LV.png
AP2,False,True,False,patient0093_2CH_ES_LV.png
AP2,False,True,False,patient0325_2CH_ED_LV.png
AP4,False,True,False,patient0396_4CH_ED_LV.png
AP4,False,True,False,patient0005_4CH_ED_LV.png
AP4,True,False,False,patient0448_4CH_ES_LA.png
AP4,False,True,False,patient0481_4CH_ED_LV.png
AP4,True,False,False,patient0402_4CH_ED_LA.png
AP4,False,True,False,patient0060_4CH_ED_LV.png
AP4,False,True,False,patient0363_4CH_ES_LV.png
AP2,False,True,False,patient0198_2CH_ES_LV.png
AP4,True,False,False,patient0399_4CH_ES_LA.png
AP4,False,True,False,patient0442_4CH_ES_LV.png
AP4,True,False,False,patient0089_4CH_ED_LA.png
AP4,True,False,False,patient0100_4CH_ES_LA.png
AP2,True,False,False,patient0335_2CH_ED_LA.png
AP4,False,True,False,patient0360_4CH_ES_LV.png
AP4,True,False,False,patient0468_4CH_ES_LA.png
AP4,True,False,False,patient0415_4CH_ES_LA.png
AP4,True,False,False,patient0493_4CH_ES_LA.png
AP2,True,False,False,patient0165_2CH_ES_LA.png
AP2,False,True,False,patient0346_2CH_ED_LV.png
AP2,True,False,False,patient0139_2CH_ED_LA.png
AP2,True,False,False,patient0190_2CH_ES_LA.png
AP4,True,False,False,patient0005_4CH_ED_LA.png
AP2,True,False,False,patient0080_2CH_ES_LA.png
AP4,False,True,False,patient0169_4CH_ES_LV.png
AP2,False,True,False,patient0471_2CH_ED_LV.png
AP2,True,False,False,patient0066_2CH_ES_LA.png
AP4,False,True,False,patient0036_4CH_ES_LV.png
AP2,False,True,False,patient0075_2CH_ED_LV.png
AP4,True,False,False,patient0321_4CH_ES_LA.png
AP2,True,False,False,patient0387_2CH_ED_LA.png
AP4,False,True,False,patient0486_4CH_ES_LV.png
AP2,True,False,False,patient0450_2CH_ES_LA.png
AP4,True,False,False,patient0331_4CH_ED_LA.png
AP2,False,True,False,patient0429_2CH_ES_LV.png
AP2,True,False,False,patient0468_2CH_ED_LA.png
AP4,True,False,False,patient0155_4CH_ED_LA.png
AP2,False,True,False,patient0378_2CH_ES_LV.png
AP4,False,True,False,patient0037_4CH_ED_LV.png
AP2,False,True,False,patient0485_2CH_ED_LV.png
AP4,False,True,False,patient0071_4CH_ED_LV.png
AP2,False,True,False,patient0173_2CH_ES_LV.png
AP4,False,True,False,patient0176_4CH_ES_LV.png
AP4,False,True,False,patient0112_4CH_ED_LV.png
AP2,True,False,False,patient0055_2CH_ED_LA.png
AP2,False,True,False,patient0407_2CH_ES_LV.png
AP2,True,False,False,patient0359_2CH_ES_LA.png
AP4,False,True,False,patient0371_4CH_ES_LV.png
AP2,True,False,False,patient0411_2CH_ED_LA.png
AP4,False,True,False,patient0445_4CH_ED_LV.png
AP2,True,False,False,patient0041_2CH_ED_LA.png
AP2,True,False,False,patient0460_2CH_ES_LA.png
AP2,False,True,False,patient0010_2CH_ED_LV.png
AP4,True,False,False,patient0495_4CH_ED_LA.png
AP2,True,False,False,patient0049_2CH_ED_LA.png
AP2,False,True,False,patient0302_2CH_ES_LV.png
AP4,False,True,False,patient0184_4CH_ED_LV.png
AP2,False,True,False,patient0008_2CH_ED_LV.png
AP4,False,True,False,patient0046_4CH_ED_LV.png
AP2,True,False,False,patient0472_2CH_ES_LA.png
AP4,False,True,False,patient0074_4CH_ED_LV.png
AP2,True,False,False,patient0331_2CH_ED_LA.png
AP4,True,False,False,patient0062_4CH_ES_LA.png
AP4,False,True,False,patient0135_4CH_ED_LV.png
AP2,False,True,False,patient0396_2CH_ES_LV.png
AP2,True,False,False,patient0183_2CH_ES_LA.png
AP2,True,False,False,patient0468_2CH_ES_LA.png
AP4,True,False,False,patient0428_4CH_ED_LA.png
AP4,False,True,False,patient0019_4CH_ED_LV.png
AP2,True,False,False,patient0030_2CH_ES_LA.png
AP2,False,True,False,patient0311_2CH_ED_LV.png
AP4,True,False,False,patient0164_4CH_ED_LA.png
AP4,True,False,False,patient0439_4CH_ED_LA.png
AP4,True,False,False,patient0016_4CH_ED_LA.png
AP4,True,False,False,patient0389_4CH_ED_LA.png
AP4,False,True,False,patient0312_4CH_ED_LV.png
AP2,False,True,False,patient0164_2CH_ES_LV.png
AP2,True,False,False,patient0312_2CH_ES_LA.png
AP2,True,False,False,patient0442_2CH_ED_LA.png
AP2,False,True,False,patient0496_2CH_ES_LV.png
AP2,True,False,False,patient0367_2CH_ED_LA.png
AP2,False,True,False,patient0095_2CH_ES_LV.png
AP2,True,False,False,patient0469_2CH_ED_LA.png
AP4,True,False,False,patient0430_4CH_ES_LA.png
AP2,True,False,False,patient0024_2CH_ES_LA.png
AP4,True,False,False,patient0153_4CH_ES_LA.png
AP4,False,True,False,patient0396_4CH_ES_LV.png
AP2,False,True,False,patient0489_2CH_ES_LV.png
AP4,False,True,False,patient0471_4CH_ES_LV.png
AP4,False,True,False,patient0059_4CH_ED_LV.png
AP4,True,False,False,patient0054_4CH_ES_LA.png
AP2,False,True,False,patient0160_2CH_ED_LV.png
AP4,False,True,False,patient0044_4CH_ED_LV.png
AP4,False,True,False,patient0168_4CH_ES_LV.png
AP4,True,False,False,patient0122_4CH_ED_LA.png
AP4,False,True,False,patient0399_4CH_ED_LV.png
AP2,True,False,False,patient0388_2CH_ED_LA.png
AP2,True,False,False,patient0429_2CH_ES_LA.png
AP4,True,False,False,patient0186_4CH_ED_LA.png
AP4,True,False,False,patient0446_4CH_ES_LA.png
AP4,True,False,False,patient0126_4CH_ED_LA.png
AP2,True,False,False,patient0440_2CH_ES_LA.png
AP2,True,False,False,patient0111_2CH_ES_LA.png
AP4,False,True,False,patient0404_4CH_ED_LV.png
AP2,False,True,False,patient0195_2CH_ED_LV.png
AP4,True,False,False,patient0084_4CH_ES_LA.png
AP4,False,True,False,patient0120_4CH_ES_LV.png
AP2,False,True,False,patient0002_2CH_ED_LV.png
AP4,True,False,False,patient0432_4CH_ED_LA.png
AP2,True,False,False,patient0114_2CH_ES_LA.png
AP4,False,True,False,patient0044_4CH_ES_LV.png
AP4,True,False,False,patient0113_4CH_ES_LA.png
AP2,True,False,False,patient0330_2CH_ED_LA.png
AP4,False,True,False,patient0357_4CH_ES_LV.png
AP2,False,True,False,patient0034_2CH_ES_LV.png
AP2,False,True,False,patient0349_2CH_ES_LV.png
AP4,False,True,False,patient0042_4CH_ES_LV.png
AP4,True,False,False,patient0088_4CH_ES_LA.png
AP4,True,False,False,patient0317_4CH_ES_LA.png
AP2,False,True,False,patient0345_2CH_ES_LV.png
AP4,False,True,False,patient0101_4CH_ED_LV.png
AP2,True,False,False,patient0137_2CH_ES_LA.png
AP4,False,True,False,patient0452_4CH_ED_LV.png
AP4,True,False,False,patient0169_4CH_ES_LA.png
AP2,True,False,False,patient0407_2CH_ED_LA.png
AP2,True,False,False,patient0307_2CH_ES_LA.png
AP2,False,True,False,patient0033_2CH_ED_LV.png
AP2,False,True,False,patient0339_2CH_ES_LV.png
AP4,True,False,False,patient0038_4CH_ES_LA.png
AP4,False,True,False,patient0013_4CH_ES_LV.png
AP4,False,True,False,patient0480_4CH_ED_LV.png
AP4,True,False,False,patient0472_4CH_ES_LA.png
AP2,True,False,False,patient0135_2CH_ES_LA.png
AP4,True,False,False,patient0108_4CH_ED_LA.png
AP2,False,True,False,patient0024_2CH_ED_LV.png
AP2,True,False,False,patient0081_2CH_ED_LA.png
AP2,True,False,False,patient0193_2CH_ED_LA.png
AP4,True,False,False,patient0108_4CH_ES_LA.png
AP2,True,False,False,patient0295_2CH_ED_LA.png
AP2,True,False,False,patient0381_2CH_ES_LA.png
AP2,False,True,False,patient0296_2CH_ED_LV.png
AP4,False,True,False,patient0338_4CH_ES_LV.png
AP2,False,True,False,patient0209_2CH_ES_LV.png
AP2,True,False,False,patient0487_2CH_ES_LA.png
AP4,False,True,False,patient0150_4CH_ED_LV.png
AP2,True,False,False,patient0485_2CH_ES_LA.png
AP4,True,False,False,patient0026_4CH_ES_LA.png
AP4,True,False,False,patient0045_4CH_ED_LA.png
AP2,True,False,False,patient0028_2CH_ES_LA.png
AP4,True,False,False,patient0116_4CH_ED_LA.png
AP2,True,False,False,patient0309_2CH_ED_LA.png
AP4,False,True,False,patient0389_4CH_ES_LV.png
AP4,False,True,False,patient0487_4CH_ES_LV.png
AP4,True,False,False,patient0134_4CH_ED_LA.png
AP4,False,True,False,patient0126_4CH_ES_LV.png
AP2,False,True,False,patient0364_2CH_ED_LV.png
AP4,False,True,False,patient0352_4CH_ED_LV.png
AP2,True,False,False,patient0345_2CH_ES_LA.png
AP4,True,False,False,patient0190_4CH_ED_LA.png
AP2,False,True,False,patient0387_2CH_ED_LV.png
AP2,True,False,False,patient0362_2CH_ES_LA.png
AP4,True,False,False,patient0420_4CH_ES_LA.png
AP4,True,False,False,patient0138_4CH_ES_LA.png
AP2,True,False,False,patient0332_2CH_ES_LA.png
AP2,False,True,False,patient0469_2CH_ED_LV.png
AP2,True,False,False,patient0114_2CH_ED_LA.png
AP2,True,False,False,patient0390_2CH_ES_LA.png
AP4,True,False,False,patient0222_4CH_ES_LA.png
AP4,True,False,False,patient0401_4CH_ED_LA.png
AP4,False,True,False,patient0408_4CH_ES_LV.png
AP4,False,True,False,patient0467_4CH_ES_LV.png
AP2,True,False,False,patient0059_2CH_ED_LA.png
AP2,True,False,False,patient0401_2CH_ED_LA.png
AP2,True,False,False,patient0138_2CH_ED_LA.png
AP4,False,True,False,patient0352_4CH_ES_LV.png
AP4,True,False,False,patient0096_4CH_ED_LA.png
AP2,False,True,False,patient0360_2CH_ED_LV.png
AP2,False,True,False,patient0093_2CH_ED_LV.png
AP2,True,False,False,patient0453_2CH_ES_LA.png
AP4,True,False,False,patient0455_4CH_ES_LA.png
AP4,True,False,False,patient0163_4CH_ED_LA.png
AP2,True,False,False,patient0384_2CH_ES_LA.png
AP4,True,False,False,patient0030_4CH_ES_LA.png
AP4,True,False,False,patient0411_4CH_ED_LA.png
AP2,True,False,False,patient0365_2CH_ES_LA.png
AP4,False,True,False,patient0400_4CH_ED_LV.png
AP4,False,True,False,patient0057_4CH_ES_LV.png
AP4,True,False,False,patient0400_4CH_ES_LA.png
AP2,False,True,False,patient0461_2CH_ED_LV.png
AP4,True,False,False,patient0429_4CH_ED_LA.png
AP2,True,False,False,patient0322_2CH_ES_LA.png
AP2,False,True,False,patient0295_2CH_ED_LV.png
AP4,False,True,False,patient0453_4CH_ES_LV.png
AP2,True,False,False,patient0113_2CH_ES_LA.png
AP2,True,False,False,patient0440_2CH_ED_LA.png
AP4,False,True,False,patient0143_4CH_ES_LV.png
AP2,True,False,False,patient0370_2CH_ED_LA.png
AP4,True,False,False,patient0459_4CH_ED_LA.png
AP4,False,True,False,patient0353_4CH_ED_LV.png
AP2,True,False,False,patient0427_2CH_ED_LA.png
AP4,False,True,False,patient0379_4CH_ES_LV.png
AP2,False,True,False,patient0203_2CH_ES_LV.png
AP2,True,False,False,patient0342_2CH_ES_LA.png
AP4,True,False,False,patient0179_4CH_ES_LA.png
AP2,True,False,False,patient0162_2CH_ED_LA.png
AP2,True,False,False,patient0207_2CH_ES_LA.png
AP2,False,True,False,patient0414_2CH_ED_LV.png
AP2,True,False,False,patient0216_2CH_ES_LA.png
AP4,False,True,False,patient0437_4CH_ED_LV.png
AP2,False,True,False,patient0381_2CH_ED_LV.png
AP4,False,True,False,patient0010_4CH_ES_LV.png
AP2,True,False,False,patient0438_2CH_ES_LA.png
AP2,True,False,False,patient0031_2CH_ED_LA.png
AP2,False,True,False,patient0317_2CH_ED_LV.png
AP2,False,True,False,patient0153_2CH_ED_LV.png
AP2,False,True,False,patient0131_2CH_ED_LV.png
AP4,True,False,False,patient0076_4CH_ED_LA.png
AP2,True,False,False,patient0370_2CH_ES_LA.png
AP4,True,False,False,patient0198_4CH_ES_LA.png
AP4,True,False,False,patient0164_4CH_ES_LA.png
AP4,False,True,False,patient0154_4CH_ES_LV.png
AP2,True,False,False,patient0454_2CH_ED_LA.png
AP2,False,True,False,patient0274_2CH_ED_LV.png
AP4,True,False,False,patient0136_4CH_ES_LA.png
AP2,False,True,False,patient0031_2CH_ES_LV.png
AP2,False,True,False,patient0078_2CH_ES_LV.png
AP2,True,False,False,patient0487_2CH_ED_LA.png
AP4,True,False,False,patient0130_4CH_ED_LA.png
AP4,True,False,False,patient0180_4CH_ES_LA.png
AP4,False,True,False,patient0056_4CH_ED_LV.png
AP4,False,True,False,patient0043_4CH_ES_LV.png
AP4,True,False,False,patient0460_4CH_ES_LA.png
AP4,True,False,False,patient0102_4CH_ES_LA.png
AP4,False,True,False,patient0198_4CH_ES_LV.png
AP4,False,True,False,patient0184_4CH_ES_LV.png
AP4,False,True,False,patient0148_4CH_ED_LV.png
AP2,False,True,False,patient0092_2CH_ED_LV.png
AP2,False,True,False,patient0080_2CH_ES_LV.png
AP2,False,True,False,patient0021_2CH_ED_LV.png
AP2,True,False,False,patient0173_2CH_ES_LA.png
AP4,True,False,False,patient0146_4CH_ED_LA.png
AP2,False,True,False,patient0157_2CH_ED_LV.png
AP2,True,False,False,patient0478_2CH_ES_LA.png
AP2,False,True,False,patient0091_2CH_ED_LV.png
AP2,True,False,False,patient0394_2CH_ES_LA.png
AP4,True,False,False,patient0388_4CH_ED_LA.png
AP4,False,True,False,patient0395_4CH_ES_LV.png
AP4,False,True,False,patient0138_4CH_ES_LV.png
AP2,False,True,False,patient0371_2CH_ED_LV.png
AP4,True,False,False,patient0022_4CH_ED_LA.png
AP2,True,False,False,patient0409_2CH_ES_LA.png
AP2,True,False,False,patient0100_2CH_ES_LA.png
AP2,False,True,False,patient0399_2CH_ES_LV.png
AP2,False,True,False,patient0415_2CH_ES_LV.png
AP4,True,False,False,patient0367_4CH_ED_LA.png
AP4,True,False,False,patient0090_4CH_ED_LA.png
AP2,True,False,False,patient0301_2CH_ED_LA.png
AP4,False,True,False,patient0180_4CH_ES_LV.png
AP2,True,False,False,patient0147_2CH_ED_LA.png
AP4,False,True,False,patient0495_4CH_ED_LV.png
AP2,False,True,False,patient0002_2CH_ES_LV.png
AP4,True,False,False,patient0477_4CH_ES_LA.png
AP4,False,True,False,patient0448_4CH_ED_LV.png
AP2,False,True,False,patient0343_2CH_ED_LV.png
AP4,False,True,False,patient0212_4CH_ES_LV.png
AP4,True,False,False,patient0203_4CH_ED_LA.png
AP4,True,False,False,patient0344_4CH_ED_LA.png
AP2,False,True,False,patient0406_2CH_ED_LV.png
AP4,True,False,False,patient0149_4CH_ES_LA.png
AP4,True,False,False,patient0381_4CH_ED_LA.png
AP4,True,False,False,patient0335_4CH_ED_LA.png
AP4,True,False,False,patient0061_4CH_ED_LA.png
AP4,False,True,False,patient0170_4CH_ED_LV.png
AP4,False,True,False,patient0316_4CH_ES_LV.png
AP4,False,True,False,patient0207_4CH_ES_LV.png
AP2,True,False,False,patient0342_2CH_ED_LA.png
AP2,True,False,False,patient0419_2CH_ED_LA.png
AP4,False,True,False,patient0190_4CH_ED_LV.png
AP4,True,False,False,patient0403_4CH_ES_LA.png
AP4,True,False,False,patient0064_4CH_ES_LA.png
AP2,True,False,False,patient0483_2CH_ED_LA.png
AP4,False,True,False,patient0041_4CH_ES_LV.png
AP2,False,True,False,patient0205_2CH_ES_LV.png
AP2,False,True,False,patient0417_2CH_ES_LV.png
AP2,True,False,False,patient0099_2CH_ES_LA.png
AP2,False,True,False,patient0133_2CH_ED_LV.png
AP2,False,True,False,patient0081_2CH_ED_LV.png
AP4,True,False,False,patient0441_4CH_ES_LA.png
AP4,True,False,False,patient0062_4CH_ED_LA.png
AP2,True,False,False,patient0477_2CH_ES_LA.png
AP4,True,False,False,patient0096_4CH_ES_LA.png
AP4,True,False,False,patient0001_4CH_ES_LA.png
AP4,True,False,False,patient0173_4CH_ED_LA.png
AP4,True,False,False,patient0302_4CH_ED_LA.png
AP2,True,False,False,patient0428_2CH_ES_LA.png
AP4,False,True,False,patient0014_4CH_ES_LV.png
AP2,False,True,False,patient0136_2CH_ED_LV.png
AP2,True,False,False,patient0107_2CH_ED_LA.png
AP4,True,False,False,patient0469_4CH_ED_LA.png
AP4,False,True,False,patient0448_4CH_ES_LV.png
AP2,False,True,False,patient0479_2CH_ES_LV.png
AP2,True,False,False,patient0156_2CH_ED_LA.png
AP2,True,False,False,patient0037_2CH_ES_LA.png
AP2,False,True,False,patient0350_2CH_ED_LV.png
AP2,False,True,False,patient0335_2CH_ED_LV.png
AP4,False,True,False,patient0339_4CH_ES_LV.png
AP2,True,False,False,patient0044_2CH_ES_LA.png
AP4,False,True,False,patient0490_4CH_ED_LV.png
AP2,False,True,False,patient0483_2CH_ED_LV.png
AP4,True,False,False,patient0296_4CH_ED_LA.png
AP2,True,False,False,patient0374_2CH_ED_LA.png
AP4,True,False,False,patient0359_4CH_ED_LA.png
AP4,False,True,False,patient0406_4CH_ED_LV.png
AP4,False,True,False,patient0153_4CH_ES_LV.png
AP2,True,False,False,patient0090_2CH_ED_LA.png
AP2,False,True,False,patient0388_2CH_ES_LV.png
AP4,True,False,False,patient0452_4CH_ED_LA.png
AP2,False,True,False,patient0500_2CH_ES_LV.png
AP4,False,True,False,patient0083_4CH_ES_LV.png
AP2,False,True,False,patient0096_2CH_ES_LV.png
AP4,False,True,False,patient0382_4CH_ES_LV.png
AP4,True,False,False,patient0207_4CH_ES_LA.png
AP2,False,True,False,patient0499_2CH_ED_LV.png
AP2,True,False,False,patient0464_2CH_ES_LA.png
AP2,True,False,False,patient0413_2CH_ED_LA.png
AP2,False,True,False,patient0394_2CH_ED_LV.png
AP4,True,False,False,patient0003_4CH_ES_LA.png
AP2,True,False,False,patient0300_2CH_ED_LA.png
AP2,True,False,False,patient0450_2CH_ED_LA.png
AP2,True,False,False,patient0164_2CH_ES_LA.png
AP4,True,False,False,patient0010_4CH_ES_LA.png
AP4,False,True,False,patient0367_4CH_ES_LV.png
AP2,True,False,False,patient0339_2CH_ED_LA.png
AP2,True,False,False,patient0177_2CH_ED_LA.png
AP4,True,False,False,patient0405_4CH_ES_LA.png
AP4,False,True,False,patient0441_4CH_ES_LV.png
AP2,False,True,False,patient0372_2CH_ES_LV.png
AP2,False,True,False,patient0448_2CH_ED_LV.png
AP2,True,False,False,patient0141_2CH_ED_LA.png
AP2,False,True,False,patient0118_2CH_ED_LV.png
AP4,False,True,False,patient0062_4CH_ED_LV.png
AP2,False,True,False,patient0436_2CH_ED_LV.png
AP2,False,True,False,patient0443_2CH_ED_LV.png
AP2,False,True,False,patient0011_2CH_ED_LV.png
AP2,False,True,False,patient0140_2CH_ED_LV.png
AP2,True,False,False,patient0111_2CH_ED_LA.png
AP2,True,False,False,patient0012_2CH_ED_LA.png
AP4,False,True,False,patient0419_4CH_ED_LV.png
AP4,True,False,False,patient0372_4CH_ES_LA.png
AP4,True,False,False,patient0407_4CH_ES_LA.png
AP4,False,True,False,patient0211_4CH_ES_LV.png
AP4,True,False,False,patient0165_4CH_ES_LA.png
AP4,False,True,False,patient0332_4CH_ES_LV.png
AP4,True,False,False,patient0343_4CH_ES_LA.png
AP2,True,False,False,patient0361_2CH_ED_LA.png
AP2,True,False,False,patient0429_2CH_ED_LA.png
AP4,True,False,False,patient0142_4CH_ES_LA.png
AP4,False,True,False,patient0340_4CH_ES_LV.png
AP4,False,True,False,patient0485_4CH_ED_LV.png
AP4,True,False,False,patient0424_4CH_ED_LA.png
AP2,False,True,False,patient0165_2CH_ED_LV.png
AP4,False,True,False,patient0435_4CH_ED_LV.png
AP4,True,False,False,patient0422_4CH_ED_LA.png
AP2,False,True,False,patient0488_2CH_ES_LV.png
AP2,True,False,False,patient0348_2CH_ED_LA.png
AP2,False,True,False,patient0404_2CH_ED_LV.png
AP2,False,True,False,patient0142_2CH_ED_LV.png
AP2,True,False,False,patient0456_2CH_ED_LA.png
AP4,False,True,False,patient0278_4CH_ES_LV.png
AP4,False,True,False,patient0372_4CH_ED_LV.png
AP2,False,True,False,patient0162_2CH_ES_LV.png
AP2,True,False,False,patient0010_2CH_ES_LA.png
AP4,True,False,False,patient0042_4CH_ES_LA.png
AP2,False,True,False,patient0065_2CH_ES_LV.png
AP2,False,True,False,patient0003_2CH_ES_LV.png
AP4,False,True,False,patient0306_4CH_ES_LV.png
AP2,False,True,False,patient0122_2CH_ED_LV.png
AP2,False,True,False,patient0494_2CH_ED_LV.png
AP2,False,True,False,patient0101_2CH_ED_LV.png
AP2,False,True,False,patient0161_2CH_ED_LV.png
AP2,False,True,False,patient0472_2CH_ES_LV.png
AP4,True,False,False,patient0346_4CH_ED_LA.png
AP4,True,False,False,patient0083_4CH_ES_LA.png
AP4,False,True,False,patient0065_4CH_ES_LV.png
AP4,True,False,False,patient0067_4CH_ED_LA.png
AP2,True,False,False,patient0192_2CH_ES_LA.png
AP2,True,False,False,patient0019_2CH_ES_LA.png
AP2,False,True,False,patient0019_2CH_ED_LV.png
AP4,True,False,False,patient0385_4CH_ES_LA.png
AP2,False,True,False,patient0119_2CH_ES_LV.png
AP4,False,True,False,patient0133_4CH_ES_LV.png
AP2,False,True,False,patient0134_2CH_ED_LV.png
AP2,False,True,False,patient0127_2CH_ED_LV.png
AP4,True,False,False,patient0485_4CH_ED_LA.png
AP4,True,False,False,patient0081_4CH_ED_LA.png
AP2,True,False,False,patient0023_2CH_ED_LA.png
AP4,True,False,False,patient0171_4CH_ES_LA.png
AP2,False,True,False,patient0375_2CH_ES_LV.png
AP2,True,False,False,patient0412_2CH_ED_LA.png
AP2,False,True,False,patient0072_2CH_ES_LV.png
AP4,False,True,False,patient0394_4CH_ES_LV.png
AP2,False,True,False,patient0495_2CH_ED_LV.png
AP2,False,True,False,patient0498_2CH_ED_LV.png
AP4,False,True,False,patient0483_4CH_ES_LV.png
AP4,True,False,False,patient0063_4CH_ES_LA.png
AP2,True,False,False,patient0445_2CH_ES_LA.png
AP2,False,True,False,patient0001_2CH_ED_LV.png
AP2,True,False,False,patient0031_2CH_ES_LA.png
AP4,True,False,False,patient0388_4CH_ES_LA.png
AP4,False,True,False,patient0182_4CH_ES_LV.png
AP4,False,True,False,patient0034_4CH_ED_LV.png
AP4,True,False,False,patient0112_4CH_ES_LA.png
AP2,False,True,False,patient0036_2CH_ED_LV.png
AP2,True,False,False,patient0081_2CH_ES_LA.png
AP2,True,False,False,patient0350_2CH_ED_LA.png
AP4,False,True,False,patient0087_4CH_ED_LV.png
AP2,True,False,False,patient0095_2CH_ED_LA.png
AP2,False,True,False,patient0452_2CH_ES_LV.png
AP2,False,True,False,patient0313_2CH_ED_LV.png
AP2,False,True,False,patient0370_2CH_ED_LV.png
AP4,True,False,False,patient0074_4CH_ED_LA.png
AP4,False,True,False,patient0018_4CH_ES_LV.png
AP4,False,True,False,patient0082_4CH_ES_LV.png
AP4,True,False,False,patient0403_4CH_ED_LA.png
AP4,False,True,False,patient0377_4CH_ED_LV.png
AP4,False,True,False,patient0086_4CH_ED_LV.png
AP2,False,True,False,patient0077_2CH_ES_LV.png
AP2,False,True,False,patient0143_2CH_ES_LV.png
AP4,False,True,False,patient0335_4CH_ED_LV.png
AP2,True,False,False,patient0182_2CH_ES_LA.png
AP2,True,False,False,patient0174_2CH_ES_LA.png
AP4,True,False,False,patient0020_4CH_ED_LA.png
AP2,True,False,False,patient0035_2CH_ES_LA.png
AP2,False,True,False,patient0338_2CH_ES_LV.png
AP4,False,True,False,patient0485_4CH_ES_LV.png
AP2,True,False,False,patient0405_2CH_ES_LA.png
AP2,False,True,False,patient0107_2CH_ED_LV.png
AP2,True,False,False,patient0442_2CH_ES_LA.png
AP2,True,False,False,patient0381_2CH_ED_LA.png
AP4,False,True,False,patient0455_4CH_ES_LV.png
AP2,True,False,False,patient0359_2CH_ED_LA.png
AP4,False,True,False,patient0397_4CH_ED_LV.png
AP2,True,False,False,patient0421_2CH_ED_LA.png
AP2,True,False,False,patient0306_2CH_ES_LA.png
AP2,True,False,False,patient0390_2CH_ED_LA.png
AP2,True,False,False,patient0085_2CH_ED_LA.png
AP4,False,True,False,patient0193_4CH_ED_LV.png
AP2,False,True,False,patient0128_2CH_ED_LV.png
AP4,True,False,False,patient0379_4CH_ES_LA.png
AP4,True,False,False,patient0154_4CH_ES_LA.png
AP2,False,True,False,patient0413_2CH_ED_LV.png
AP4,True,False,False,patient0077_4CH_ED_LA.png
AP4,False,True,False,patient0002_4CH_ES_LV.png
AP4,True,False,False,patient0128_4CH_ED_LA.png
AP2,False,True,False,patient0423_2CH_ED_LV.png
AP2,False,True,False,patient0040_2CH_ED_LV.png
AP4,True,False,False,patient0119_4CH_ES_LA.png
AP4,False,True,False,patient0392_4CH_ES_LV.png
AP4,False,True,False,patient0433_4CH_ED_LV.png
AP2,False,True,False,patient0337_2CH_ED_LV.png
AP2,True,False,False,patient0049_2CH_ES_LA.png
AP4,False,True,False,patient0462_4CH_ES_LV.png
AP4,True,False,False,patient0105_4CH_ED_LA.png
AP4,False,True,False,patient0313_4CH_ED_LV.png
AP4,False,True,False,patient0063_4CH_ED_LV.png
AP4,False,True,False,patient0446_4CH_ES_LV.png
AP2,False,True,False,patient0352_2CH_ES_LV.png
AP2,False,True,False,patient0035_2CH_ED_LV.png
